unit_id,approval_id,project_id,approval_status,outcome,approved_area_m2,area_m2,DKMJ,stratum,cluster,spatial_cluster,neighbors,neighbor_unit_ids,x,y,quality_score,baseline_risk_score,risk_score,review_penalty,rule_eval_count,rule_hit_count,critical_rule_hit_count,high_rule_hit_count,review_task_count,open_review_count,completed_review_count,supplement_required_review_count,confirmed_violation_count,propensity_score,evidence_weight,synthetic,not_for_production,data_role,source_path,region_code,period,time_index,scenario_id,split,action_type,counterfactual_group,treatment_effect,baseline_state_score,next_state_score,constraint_risk_delta,planning_utility_delta,uncertainty,action_mask_allowed,action_mask_required_reviews,action_mask_hard_blocks,action_mask_policy
TWM-SYN-C-0081,APR-TWM-SYN-C-0081,PRJ-TWM-SYN-C-0081,in_review,0.449648,0.0,71799.969,71799.969,SYN-R02:township_1,syn_component_r02_t04_c01,syn_component_r02_t04_c01,TWM-SYN-T-0081,TWM-SYN-T-0081,106.372,29.376,0.775,0.286,0.286,0.06,4,1,0,0,2,0,1,0,0,0.5,0.793,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R02,2026Q1+1,4,scenario_protect_1,validation,restore,pair_0081,0.036,0.44908,0.449648,-0.016,0.020208,0.107,False,restoration_high_risk_phasing_review,,mixed_risk_restore_blocked
TWM-SYN-T-0081,APR-TWM-SYN-T-0081,PRJ-TWM-SYN-T-0081,approved,0.485648,71799.969,71799.969,71799.969,SYN-R02:township_1,syn_component_r02_t04_c01,syn_component_r02_t04_c01,TWM-SYN-C-0081,TWM-SYN-C-0081,106.373,29.377,0.775,0.286,0.286,0.06,4,1,0,0,2,0,1,0,0,0.5,0.793,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R02,2026Q1+1,4,scenario_protect_1,validation,restore,pair_0081,0.036,0.44908,0.485648,-0.016,0.020208,0.107,False,restoration_high_risk_phasing_review,,mixed_risk_restore_blocked
TWM-SYN-C-0082,APR-TWM-SYN-C-0082,PRJ-TWM-SYN-C-0082,in_review,0.44984,0.0,179653.75,179653.75,SYN-R02:township_2,syn_component_r02_t04_c02,syn_component_r02_t04_c02,TWM-SYN-T-0082,TWM-SYN-T-0082,106.384,29.38,0.76,0.28,0.28,0.08,4,1,0,0,2,0,1,1,0,0.5,0.788,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R02,2026Q1+1,4,scenario_protect_1,validation,approve_with_conditions,pair_0082,0.033,0.4492,0.44984,-0.008,0.02416,0.112,False,mixed_risk_condition_review,,mixed_risk_blocked_condition_review
TWM-SYN-T-0082,APR-TWM-SYN-T-0082,PRJ-TWM-SYN-T-0082,approved,0.48284,179653.75,179653.75,179653.75,SYN-R02:township_2,syn_component_r02_t04_c02,syn_component_r02_t04_c02,TWM-SYN-C-0082,TWM-SYN-C-0082,106.385,29.381,0.76,0.28,0.28,0.08,4,1,0,0,2,0,1,1,0,0.5,0.788,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R02,2026Q1+1,4,scenario_protect_1,validation,approve_with_conditions,pair_0082,0.033,0.4492,0.48284,-0.008,0.02416,0.112,False,mixed_risk_condition_review,,mixed_risk_blocked_condition_review
TWM-SYN-C-0083,APR-TWM-SYN-C-0083,PRJ-TWM-SYN-C-0083,in_review,0.447248,0.0,84504.261,84504.261,SYN-R02:township_0,syn_component_r02_t04_c03,syn_component_r02_t04_c03,TWM-SYN-T-0083,TWM-SYN-T-0083,106.396,29.384,0.745,0.286,0.286,0.1,4,1,0,0,2,0,1,1,0,0.5,0.75,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R02,2026Q1+1,4,scenario_protect_1,validation,defer_review,pair_0083,0.006,0.44668,0.447248,0.022,-0.022032,0.161,False,synthetic_defer_review,,defer_review_always_review
TWM-SYN-T-0083,APR-TWM-SYN-T-0083,PRJ-TWM-SYN-T-0083,approved,0.453248,84504.261,84504.261,84504.261,SYN-R02:township_0,syn_component_r02_t04_c03,syn_component_r02_t04_c03,TWM-SYN-C-0083,TWM-SYN-C-0083,106.397,29.385,0.745,0.286,0.286,0.1,4,1,0,0,2,0,1,1,0,0.5,0.75,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R02,2026Q1+1,4,scenario_protect_1,validation,defer_review,pair_0083,0.006,0.44668,0.453248,0.022,-0.022032,0.161,False,synthetic_defer_review,,defer_review_always_review
TWM-SYN-C-0084,APR-TWM-SYN-C-0084,PRJ-TWM-SYN-C-0084,in_review,0.453392,0.0,17498.488,17498.488,SYN-R02:township_0,syn_component_r02_t05_c00,syn_component_r02_t05_c00,TWM-SYN-T-0084,TWM-SYN-T-0084,106.36,29.39,0.795,0.294,0.294,0.06,4,1,0,0,2,0,1,0,0,0.5,0.795,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R02,2026Q2+1,5,scenario_restore_2,validation,protect,pair_0084,0.03,0.44892,0.453392,-0.022,0.016112,0.105,False,protection_boundary_conflict_review,,mixed_risk_protect_blocked
TWM-SYN-T-0084,APR-TWM-SYN-T-0084,PRJ-TWM-SYN-T-0084,approved,0.483392,17498.488,17498.488,17498.488,SYN-R02:township_0,syn_component_r02_t05_c00,syn_component_r02_t05_c00,TWM-SYN-C-0084,TWM-SYN-C-0084,106.361,29.391,0.795,0.294,0.294,0.06,4,1,0,0,2,0,1,0,0,0.5,0.795,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R02,2026Q2+1,5,scenario_restore_2,validation,protect,pair_0084,0.03,0.44892,0.483392,-0.022,0.016112,0.105,False,protection_boundary_conflict_review,,mixed_risk_protect_blocked
TWM-SYN-C-0085,APR-TWM-SYN-C-0085,PRJ-TWM-SYN-C-0085,in_review,0.4508,0.0,27215.798,27215.798,SYN-R02:township_1,syn_component_r02_t05_c01,syn_component_r02_t05_c01,TWM-SYN-T-0085,TWM-SYN-T-0085,106.372,29.394,0.78,0.3,0.3,0.08,4,1,0,0,2,0,1,1,0,0.5,0.811,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R02,2026Q2+1,5,scenario_restore_2,validation,restore,pair_0085,0.062,0.4464,0.4508,-0.052,0.08792,0.089,True,,,low_risk_allowed
TWM-SYN-T-0085,APR-TWM-SYN-T-0085,PRJ-TWM-SYN-T-0085,approved,0.5128,27215.798,27215.798,27215.798,SYN-R02:township_1,syn_component_r02_t05_c01,syn_component_r02_t05_c01,TWM-SYN-C-0085,TWM-SYN-C-0085,106.373,29.395,0.78,0.3,0.3,0.08,4,1,0,0,2,0,1,1,0,0.5,0.811,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R02,2026Q2+1,5,scenario_restore_2,validation,restore,pair_0085,0.062,0.4464,0.5128,-0.052,0.08792,0.089,True,,,low_risk_allowed
TWM-SYN-C-0086,APR-TWM-SYN-C-0086,PRJ-TWM-SYN-C-0086,in_review,0.450992,0.0,86479.266,86479.266,SYN-R02:township_2,syn_component_r02_t05_c02,syn_component_r02_t05_c02,TWM-SYN-T-0086,TWM-SYN-T-0086,106.384,29.398,0.765,0.294,0.294,0.1,4,1,0,0,2,0,1,1,0,0.5,0.785,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R02,2026Q2+1,5,scenario_restore_2,validation,approve_with_conditions,pair_0086,0.035,0.44652,0.450992,-0.008,0.025872,0.115,True,conditional_approval_monitoring,,mixed_risk_allowed_with_conditions
TWM-SYN-T-0086,APR-TWM-SYN-T-0086,PRJ-TWM-SYN-T-0086,approved,0.485992,86479.266,86479.266,86479.266,SYN-R02:township_2,syn_component_r02_t05_c02,syn_component_r02_t05_c02,TWM-SYN-C-0086,TWM-SYN-C-0086,106.385,29.399,0.765,0.294,0.294,0.1,4,1,0,0,2,0,1,1,0,0.5,0.785,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R02,2026Q2+1,5,scenario_restore_2,validation,approve_with_conditions,pair_0086,0.035,0.44652,0.485992,-0.008,0.025872,0.115,True,conditional_approval_monitoring,,mixed_risk_allowed_with_conditions
TWM-SYN-C-0087,APR-TWM-SYN-C-0087,PRJ-TWM-SYN-C-0087,in_review,0.4484,0.0,33869.144,33869.144,SYN-R02:township_0,syn_component_r02_t05_c03,syn_component_r02_t05_c03,TWM-SYN-T-0087,TWM-SYN-T-0087,106.396,29.402,0.75,0.3,0.3,0.04,4,1,0,0,2,0,1,0,0,0.5,0.75,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R02,2026Q2+1,5,scenario_restore_2,validation,defer_review,pair_0087,0.008,0.444,0.4484,0.022,-0.01984,0.164,False,synthetic_defer_review,,defer_review_always_review
TWM-SYN-T-0087,APR-TWM-SYN-T-0087,PRJ-TWM-SYN-T-0087,approved,0.4564,33869.144,33869.144,33869.144,SYN-R02:township_0,syn_component_r02_t05_c03,syn_component_r02_t05_c03,TWM-SYN-C-0087,TWM-SYN-C-0087,106.397,29.403,0.75,0.3,0.3,0.04,4,1,0,0,2,0,1,0,0,0.5,0.75,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R02,2026Q2+1,5,scenario_restore_2,validation,defer_review,pair_0087,0.008,0.444,0.4564,0.022,-0.01984,0.164,False,synthetic_defer_review,,defer_review_always_review
TWM-SYN-C-0088,APR-TWM-SYN-C-0088,PRJ-TWM-SYN-C-0088,in_review,0.442544,0.0,38854.32,38854.32,SYN-R02:township_0,syn_component_r02_t06_c00,syn_component_r02_t06_c00,TWM-SYN-T-0088,TWM-SYN-T-0088,106.36,29.408,0.8,0.308,0.308,0.08,4,1,0,0,2,1,1,1,0,0.5,0.801,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R02,2026Q3+1,6,scenario_approve_with_conditions_0,test,protect,pair_0088,0.028,0.44624,0.442544,-0.022,0.013824,0.099,True,,,mixed_risk_protect_allowed
TWM-SYN-T-0088,APR-TWM-SYN-T-0088,PRJ-TWM-SYN-T-0088,approved,0.470544,38854.32,38854.32,38854.32,SYN-R02:township_0,syn_component_r02_t06_c00,syn_component_r02_t06_c00,TWM-SYN-C-0088,TWM-SYN-C-0088,106.361,29.409,0.8,0.308,0.308,0.08,4,1,0,0,2,1,1,1,0,0.5,0.801,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R02,2026Q3+1,6,scenario_approve_with_conditions_0,test,protect,pair_0088,0.028,0.44624,0.470544,-0.022,0.013824,0.099,True,,,mixed_risk_protect_allowed
TWM-SYN-C-0089,APR-TWM-SYN-C-0089,PRJ-TWM-SYN-C-0089,in_review,0.439952,0.0,139305.486,139305.486,SYN-R02:township_1,syn_component_r02_t06_c01,syn_component_r02_t06_c01,TWM-SYN-T-0089,TWM-SYN-T-0089,106.372,29.412,0.785,0.314,0.314,0.1,4,1,0,0,2,1,1,1,0,0.5,0.796,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R02,2026Q3+1,6,scenario_approve_with_conditions_0,test,restore,pair_0089,0.036,0.44372,0.439952,-0.016,0.019632,0.104,True,,,mixed_risk_restore_allowed
TWM-SYN-T-0089,APR-TWM-SYN-T-0089,PRJ-TWM-SYN-T-0089,approved,0.475952,139305.486,139305.486,139305.486,SYN-R02:township_1,syn_component_r02_t06_c01,syn_component_r02_t06_c01,TWM-SYN-C-0089,TWM-SYN-C-0089,106.373,29.413,0.785,0.314,0.314,0.1,4,1,0,0,2,1,1,1,0,0.5,0.796,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R02,2026Q3+1,6,scenario_approve_with_conditions_0,test,restore,pair_0089,0.036,0.44372,0.475952,-0.016,0.019632,0.104,True,,,mixed_risk_restore_allowed
TWM-SYN-C-0090,APR-TWM-SYN-C-0090,PRJ-TWM-SYN-C-0090,in_review,0.440144,0.0,85359.254,85359.254,SYN-R02:township_2,syn_component_r02_t06_c02,syn_component_r02_t06_c02,TWM-SYN-T-0090,TWM-SYN-T-0090,106.384,29.416,0.77,0.308,0.308,0.04,4,1,0,0,2,1,1,0,0,0.5,0.812,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R02,2026Q3+1,6,scenario_approve_with_conditions_0,test,approve_with_conditions,pair_0090,0.057,0.44384,0.440144,-0.044,0.090064,0.088,False,mixed_risk_condition_review,,mixed_risk_blocked_condition_review
TWM-SYN-T-0090,APR-TWM-SYN-T-0090,PRJ-TWM-SYN-T-0090,approved,0.497144,85359.254,85359.254,85359.254,SYN-R02:township_2,syn_component_r02_t06_c02,syn_component_r02_t06_c02,TWM-SYN-C-0090,TWM-SYN-C-0090,106.385,29.417,0.77,0.308,0.308,0.04,4,1,0,0,2,1,1,0,0,0.5,0.812,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R02,2026Q3+1,6,scenario_approve_with_conditions_0,test,approve_with_conditions,pair_0090,0.057,0.44384,0.497144,-0.044,0.090064,0.088,False,mixed_risk_condition_review,,mixed_risk_blocked_condition_review
TWM-SYN-C-0091,APR-TWM-SYN-C-0091,PRJ-TWM-SYN-C-0091,in_review,0.437552,0.0,183357.951,183357.951,SYN-R02:township_0,syn_component_r02_t06_c03,syn_component_r02_t06_c03,TWM-SYN-T-0091,TWM-SYN-T-0091,106.396,29.42,0.755,0.314,0.314,0.06,4,1,0,0,2,1,1,0,0,0.5,0.75,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R02,2026Q3+1,6,scenario_approve_with_conditions_0,test,defer_review,pair_0091,0.006,0.44132,0.437552,0.022,-0.022128,0.158,False,synthetic_defer_review,,defer_review_always_review
TWM-SYN-T-0091,APR-TWM-SYN-T-0091,PRJ-TWM-SYN-T-0091,approved,0.443552,183357.951,183357.951,183357.951,SYN-R02:township_0,syn_component_r02_t06_c03,syn_component_r02_t06_c03,TWM-SYN-C-0091,TWM-SYN-C-0091,106.397,29.421,0.755,0.314,0.314,0.06,4,1,0,0,2,1,1,0,0,0.5,0.75,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R02,2026Q3+1,6,scenario_approve_with_conditions_0,test,defer_review,pair_0091,0.006,0.44132,0.443552,0.022,-0.022128,0.158,False,synthetic_defer_review,,defer_review_always_review
TWM-SYN-C-0092,APR-TWM-SYN-C-0092,PRJ-TWM-SYN-C-0092,in_review,0.443696,0.0,172245.348,172245.348,SYN-R02:township_0,syn_component_r02_t07_c00,syn_component_r02_t07_c00,TWM-SYN-T-0092,TWM-SYN-T-0092,106.36,29.426,0.805,0.322,0.322,0.1,4,1,0,0,2,1,1,1,0,0.5,0.819,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R02,2026Q4+1,7,scenario_protect_1,test,protect,pair_0092,0.054,0.44356,0.443696,-0.058,0.081536,0.081,True,,,low_risk_allowed
TWM-SYN-T-0092,APR-TWM-SYN-T-0092,PRJ-TWM-SYN-T-0092,approved,0.497696,172245.348,172245.348,172245.348,SYN-R02:township_0,syn_component_r02_t07_c00,syn_component_r02_t07_c00,TWM-SYN-C-0092,TWM-SYN-C-0092,106.361,29.427,0.805,0.322,0.322,0.1,4,1,0,0,2,1,1,1,0,0.5,0.819,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R02,2026Q4+1,7,scenario_protect_1,test,protect,pair_0092,0.054,0.44356,0.497696,-0.058,0.081536,0.081,True,,,low_risk_allowed
TWM-SYN-C-0093,APR-TWM-SYN-C-0093,PRJ-TWM-SYN-C-0093,in_review,0.441104,0.0,81089.947,81089.947,SYN-R02:township_1,syn_component_r02_t07_c01,syn_component_r02_t07_c01,TWM-SYN-T-0093,TWM-SYN-T-0093,106.372,29.43,0.79,0.328,0.328,0.04,4,1,0,0,2,1,1,0,0,0.5,0.793,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R02,2026Q4+1,7,scenario_protect_1,test,restore,pair_0093,0.038,0.44104,0.441104,-0.016,0.021824,0.107,False,restoration_high_risk_phasing_review,,mixed_risk_restore_blocked
TWM-SYN-T-0093,APR-TWM-SYN-T-0093,PRJ-TWM-SYN-T-0093,approved,0.479104,81089.947,81089.947,81089.947,SYN-R02:township_1,syn_component_r02_t07_c01,syn_component_r02_t07_c01,TWM-SYN-C-0093,TWM-SYN-C-0093,106.373,29.431,0.79,0.328,0.328,0.04,4,1,0,0,2,1,1,0,0,0.5,0.793,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R02,2026Q4+1,7,scenario_protect_1,test,restore,pair_0093,0.038,0.44104,0.479104,-0.016,0.021824,0.107,False,restoration_high_risk_phasing_review,,mixed_risk_restore_blocked
TWM-SYN-C-0094,APR-TWM-SYN-C-0094,PRJ-TWM-SYN-C-0094,in_review,0.441296,0.0,18251.112,18251.112,SYN-R02:township_2,syn_component_r02_t07_c02,syn_component_r02_t07_c02,TWM-SYN-T-0094,TWM-SYN-T-0094,106.384,29.434,0.775,0.322,0.322,0.06,4,1,0,0,2,1,1,0,0,0.5,0.788,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R02,2026Q4+1,7,scenario_protect_1,test,approve_with_conditions,pair_0094,0.035,0.44116,0.441296,-0.008,0.025776,0.112,True,conditional_approval_monitoring,,mixed_risk_allowed_with_conditions
TWM-SYN-T-0094,APR-TWM-SYN-T-0094,PRJ-TWM-SYN-T-0094,approved,0.476296,18251.112,18251.112,18251.112,SYN-R02:township_2,syn_component_r02_t07_c02,syn_component_r02_t07_c02,TWM-SYN-C-0094,TWM-SYN-C-0094,106.385,29.435,0.775,0.322,0.322,0.06,4,1,0,0,2,1,1,0,0,0.5,0.788,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R02,2026Q4+1,7,scenario_protect_1,test,approve_with_conditions,pair_0094,0.035,0.44116,0.476296,-0.008,0.025776,0.112,True,conditional_approval_monitoring,,mixed_risk_allowed_with_conditions
TWM-SYN-C-0095,APR-TWM-SYN-C-0095,PRJ-TWM-SYN-C-0095,in_review,0.438704,0.0,7072.901,7072.901,SYN-R02:township_0,syn_component_r02_t07_c03,syn_component_r02_t07_c03,TWM-SYN-T-0095,TWM-SYN-T-0095,106.396,29.438,0.76,0.328,0.328,0.08,4,1,0,0,2,1,1,1,0,0.5,0.75,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R02,2026Q4+1,7,scenario_protect_1,test,defer_review,pair_0095,0.008,0.43864,0.438704,0.022,-0.020416,0.161,False,synthetic_defer_review,,defer_review_always_review
TWM-SYN-T-0095,APR-TWM-SYN-T-0095,PRJ-TWM-SYN-T-0095,approved,0.446704,7072.901,7072.901,7072.901,SYN-R02:township_0,syn_component_r02_t07_c03,syn_component_r02_t07_c03,TWM-SYN-C-0095,TWM-SYN-C-0095,106.397,29.439,0.76,0.328,0.328,0.08,4,1,0,0,2,1,1,1,0,0.5,0.75,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R02,2026Q4+1,7,scenario_protect_1,test,defer_review,pair_0095,0.008,0.43864,0.446704,0.022,-0.020416,0.161,False,synthetic_defer_review,,defer_review_always_review
TWM-SYN-C-0096,APR-TWM-SYN-C-0096,PRJ-TWM-SYN-C-0096,in_review,0.448816,0.0,179653.75,179653.75,SYN-R03:township_0,syn_component_r03_t00_c00,syn_component_r03_t00_c00,TWM-SYN-T-0096,TWM-SYN-T-0096,106.54,29.3,0.745,0.262,0.262,0.04,4,1,0,0,2,0,1,0,0,0.5,0.818,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R03,2026Q1+0,0,scenario_protect_0,train,protect,pair_0096,0.049,0.45196,0.448816,-0.056,0.077616,0.082,True,,,low_risk_allowed
TWM-SYN-T-0096,APR-TWM-SYN-T-0096,PRJ-TWM-SYN-T-0096,approved,0.497816,179653.75,179653.75,179653.75,SYN-R03:township_0,syn_component_r03_t00_c00,syn_component_r03_t00_c00,TWM-SYN-C-0096,TWM-SYN-C-0096,106.541,29.301,0.745,0.262,0.262,0.04,4,1,0,0,2,0,1,0,0,0.5,0.818,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R03,2026Q1+0,0,scenario_protect_0,train,protect,pair_0096,0.049,0.45196,0.497816,-0.056,0.077616,0.082,True,,,low_risk_allowed
TWM-SYN-C-0097,APR-TWM-SYN-C-0097,PRJ-TWM-SYN-C-0097,in_review,0.449008,0.0,33869.144,33869.144,SYN-R03:township_1,syn_component_r03_t00_c01,syn_component_r03_t00_c01,TWM-SYN-T-0097,TWM-SYN-T-0097,106.552,29.304,0.73,0.256,0.256,0.06,4,1,0,0,2,0,1,0,0,0.5,0.792,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R03,2026Q1+0,0,scenario_protect_0,train,restore,pair_0097,0.033,0.45208,0.449008,-0.014,0.017568,0.108,False,restoration_high_risk_phasing_review,,mixed_risk_restore_blocked
TWM-SYN-T-0097,APR-TWM-SYN-T-0097,PRJ-TWM-SYN-T-0097,approved,0.482008,33869.144,33869.144,33869.144,SYN-R03:township_1,syn_component_r03_t00_c01,syn_component_r03_t00_c01,TWM-SYN-C-0097,TWM-SYN-C-0097,106.553,29.305,0.73,0.256,0.256,0.06,4,1,0,0,2,0,1,0,0,0.5,0.792,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R03,2026Q1+0,0,scenario_protect_0,train,restore,pair_0097,0.033,0.45208,0.482008,-0.014,0.017568,0.108,False,restoration_high_risk_phasing_review,,mixed_risk_restore_blocked
TWM-SYN-C-0098,APR-TWM-SYN-C-0098,PRJ-TWM-SYN-C-0098,in_review,0.446416,0.0,29887.628,29887.628,SYN-R03:township_2,syn_component_r03_t00_c02,syn_component_r03_t00_c02,TWM-SYN-T-0098,TWM-SYN-T-0098,106.564,29.308,0.715,0.262,0.262,0.08,4,1,0,0,2,0,1,1,0,0.5,0.787,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R03,2026Q1+0,0,scenario_protect_0,train,approve_with_conditions,pair_0098,0.03,0.44956,0.446416,-0.006,0.021376,0.113,True,,,low_risk_allowed
TWM-SYN-T-0098,APR-TWM-SYN-T-0098,PRJ-TWM-SYN-T-0098,approved,0.476416,29887.628,29887.628,29887.628,SYN-R03:township_2,syn_component_r03_t00_c02,syn_component_r03_t00_c02,TWM-SYN-C-0098,TWM-SYN-C-0098,106.565,29.309,0.715,0.262,0.262,0.08,4,1,0,0,2,0,1,1,0,0.5,0.787,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R03,2026Q1+0,0,scenario_protect_0,train,approve_with_conditions,pair_0098,0.03,0.44956,0.476416,-0.006,0.021376,0.113,True,,,low_risk_allowed
TWM-SYN-C-0099,APR-TWM-SYN-C-0099,PRJ-TWM-SYN-C-0099,in_review,0.446608,0.0,98829.755,98829.755,SYN-R03:township_0,syn_component_r03_t00_c03,syn_component_r03_t00_c03,TWM-SYN-T-0099,TWM-SYN-T-0099,106.576,29.312,0.7,0.256,0.256,0.1,4,1,0,0,2,0,1,1,0,0.5,0.75,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R03,2026Q1+0,0,scenario_protect_0,train,defer_review,pair_0099,0.003,0.44968,0.446608,0.024,-0.024672,0.162,False,synthetic_defer_review,,defer_review_always_review
TWM-SYN-T-0099,APR-TWM-SYN-T-0099,PRJ-TWM-SYN-T-0099,approved,0.449608,98829.755,98829.755,98829.755,SYN-R03:township_0,syn_component_r03_t00_c03,syn_component_r03_t00_c03,TWM-SYN-C-0099,TWM-SYN-C-0099,106.577,29.313,0.7,0.256,0.256,0.1,4,1,0,0,2,0,1,1,0,0.5,0.75,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R03,2026Q1+0,0,scenario_protect_0,train,defer_review,pair_0099,0.003,0.44968,0.449608,0.024,-0.024672,0.162,False,synthetic_defer_review,,defer_review_always_review
TWM-SYN-C-0100,APR-TWM-SYN-C-0100,PRJ-TWM-SYN-C-0100,in_review,0.449968,0.0,179653.75,179653.75,SYN-R03:township_0,syn_component_r03_t01_c00,syn_component_r03_t01_c00,TWM-SYN-T-0100,TWM-SYN-T-0100,106.54,29.318,0.75,0.276,0.276,0.06,4,1,0,0,2,0,1,0,0,0.5,0.794,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R03,2026Q2+0,1,scenario_restore_1,train,protect,pair_0100,0.027,0.44928,0.449968,-0.02,0.013328,0.106,False,protection_boundary_conflict_review,,mixed_risk_protect_blocked
TWM-SYN-T-0100,APR-TWM-SYN-T-0100,PRJ-TWM-SYN-T-0100,approved,0.476968,179653.75,179653.75,179653.75,SYN-R03:township_0,syn_component_r03_t01_c00,syn_component_r03_t01_c00,TWM-SYN-C-0100,TWM-SYN-C-0100,106.541,29.319,0.75,0.276,0.276,0.06,4,1,0,0,2,0,1,0,0,0.5,0.794,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R03,2026Q2+0,1,scenario_restore_1,train,protect,pair_0100,0.027,0.44928,0.476968,-0.02,0.013328,0.106,False,protection_boundary_conflict_review,,mixed_risk_protect_blocked
