node_id,label,biz_id,name,properties
approvalproject:APPR000004,ApprovalProject,APPR000004,ApprovalProject-APPR000004,"{""approval_date"": ""2022-06-09"", ""approval_project_id"": ""APPR000004"", ""area_mu"": 880.17, ""bp_guid"": ""BP-00000004"", ""dzjgh"": ""DZJGH-05-00000004"", ""flowsn"": ""FLOW-05-00000004"", ""generator_version"": ""major_project_synthetic_core_v1"", ""profile"": ""small_dev"", ""project_id"": ""MP000004"", ""project_name"": ""示范重大项目D-0004"", ""stage"": ""approval_project"", ""stage_name"": ""建设用地审批项目"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000004"", ""zdxmbh"": ""ZDXM-000004""}"
approvalsupply:APPS000004,ApprovalSupply,APPS000004,ApprovalSupply-APPS000004,"{""approval_date"": ""2022-07-02"", ""approval_supply_id"": ""APPS000004"", ""area_mu"": 896.6, ""bp_guid"": ""BP-00000004"", ""dzjgh"": ""DZJGH-06-00000004"", ""flowsn"": ""FLOW-06-00000004"", ""gd_guid"": ""GD-00000004"", ""generator_version"": ""major_project_synthetic_core_v1"", ""profile"": ""small_dev"", ""project_id"": ""MP000004"", ""project_name"": ""示范重大项目D-0004"", ""stage"": ""approval_supply"", ""stage_name"": ""批供关联"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000004"", ""zdxmbh"": ""ZDXM-000004""}"
landsupply:SUP000004,LandSupply,SUP000004,LandSupply-SUP000004,"{""approval_date"": ""2022-07-25"", ""area_mu"": 1000.25, ""dzjgh"": ""DZJGH-07-00000004"", ""flowsn"": ""FLOW-07-00000004"", ""gd_guid"": ""GD-00000004"", ""generator_version"": ""major_project_synthetic_core_v1"", ""land_supply_id"": ""SUP000004"", ""profile"": ""small_dev"", ""project_id"": ""MP000004"", ""project_name"": ""示范重大项目D-0004"", ""stage"": ""land_supply"", ""stage_name"": ""土地供应"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000004"", ""zdxmbh"": ""ZDXM-000004""}"
landusepermit:LUP000004,LandUsePermit,LUP000004,LandUsePermit-LUP000004,"{""approval_date"": ""2022-08-17"", ""area_mu"": 844.91, ""dzjgh"": ""DZJGH-08-00000004"", ""flowsn"": ""FLOW-08-00000004"", ""generator_version"": ""major_project_synthetic_core_v1"", ""land_use_permit_id"": ""LUP000004"", ""profile"": ""small_dev"", ""project_id"": ""MP000004"", ""project_name"": ""示范重大项目D-0004"", ""stage"": ""land_use_permit"", ""stage_name"": ""建设用地规划许可"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""ygdzjgh"": ""DZJGH-08-00000004"", ""zdxm_sec"": ""SEC-0604-00000004"", ""zdxmbh"": ""ZDXM-000004""}"
constructionpermit:CP000004,ConstructionPermit,CP000004,ConstructionPermit-CP000004,"{""approval_date"": ""2022-09-09"", ""area_mu"": 1035.39, ""construction_permit_id"": ""CP000004"", ""dzjgh"": ""DZJGH-09-00000004"", ""flowsn"": ""FLOW-09-00000004"", ""generator_version"": ""major_project_synthetic_core_v1"", ""ggdzjgh"": ""DZJGH-09-00000004"", ""profile"": ""small_dev"", ""project_id"": ""MP000004"", ""project_name"": ""示范重大项目D-0004"", ""stage"": ""construction_permit"", ""stage_name"": ""建设工程规划许可"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000004"", ""zdxmbh"": ""ZDXM-000004""}"
verification:VER000004,Verification,VER000004,Verification-VER000004,"{""approval_date"": ""2022-10-02"", ""area_mu"": 956.83, ""dzjgh"": ""DZJGH-10-00000004"", ""flowsn"": ""FLOW-10-00000004"", ""generator_version"": ""major_project_synthetic_core_v1"", ""profile"": ""small_dev"", ""project_id"": ""MP000004"", ""project_name"": ""示范重大项目D-0004"", ""stage"": ""verification"", ""stage_name"": ""规划核实"", ""status"": ""已核实"", ""synthetic_seed"": 20260604, ""verification_id"": ""VER000004"", ""verification_no"": ""VER-NO-00000004"", ""zdxm_sec"": ""SEC-0604-00000004"", ""zdxmbh"": ""ZDXM-000004""}"
parcel:PARCEL000004,Parcel,PARCEL000004,Parcel-PARCEL000004,"{""area_mu"": 1183.69, ""generator_version"": ""major_project_synthetic_core_v1"", ""geom_wkt"": ""POLYGON((118.080000 31.080000, 118.089000 31.080000, 118.089000 31.089000, 118.080000 31.089000, 118.080000 31.080000))"", ""land_use_type"": ""耕地"", ""parcel_id"": ""PARCEL000004"", ""profile"": ""small_dev"", ""project_id"": ""MP000004"", ""synthetic_seed"": 20260604}"
project:MP000005,MajorProject,MP000005,示范重大项目E-0005,"{""city"": ""示范省C示范市6"", ""construction_unit"": ""示范建设单位-006"", ""county"": ""示范县6"", ""generator_version"": ""major_project_synthetic_core_v1"", ""geom_wkt"": ""POLYGON((118.100000 31.100000, 118.105000 31.100000, 118.105000 31.105000, 118.100000 31.105000, 118.100000 31.100000))"", ""list_year"": 2022, ""planned_land_area_mu"": 191.16, ""profile"": ""small_dev"", ""project_id"": ""MP000005"", ""project_name"": ""示范重大项目E-0005"", ""project_type"": ""交通"", ""province"": ""示范省C"", ""status"": ""已供地"", ""synthetic_seed"": 20260604, ""total_investment_million"": 2398.46, ""zdxm_sec"": ""SEC-0604-00000005"", ""zdxmbh"": ""ZDXM-000005""}"
landplan:PLAN000005,LandPlan,PLAN000005,LandPlan-PLAN000005,"{""approval_date"": ""2022-03-20"", ""area_mu"": 167.53, ""dzjgh"": ""DZJGH-01-00000005"", ""flowsn"": ""FLOW-01-00000005"", ""generator_version"": ""major_project_synthetic_core_v1"", ""plan_id"": ""PLAN000005"", ""profile"": ""small_dev"", ""project_id"": ""MP000005"", ""project_name"": ""示范重大项目E-0005"", ""stage"": ""land_plan"", ""stage_name"": ""用地计划配置"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000005"", ""zdxmbh"": ""ZDXM-000005""}"
prereview:PRE000005,PreReview,PRE000005,PreReview-PRE000005,"{""approval_date"": ""2022-04-12"", ""area_mu"": 184.11, ""dzjgh"": ""DZJGH-02-00000005"", ""flowsn"": ""FLOW-02-00000005"", ""generator_version"": ""major_project_synthetic_core_v1"", ""pre_review_id"": ""PRE000005"", ""profile"": ""small_dev"", ""project_id"": ""MP000005"", ""project_name"": ""示范重大项目E-0005"", ""stage"": ""pre_review"", ""stage_name"": ""建设项目用地预审"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""xs_dzjgh"": ""DZJGH-02-00000005"", ""zdxm_sec"": ""SEC-0604-00000005"", ""zdxmbh"": ""ZDXM-000005""}"
siteselection:SITE000005,SiteSelection,SITE000005,SiteSelection-SITE000005,"{""approval_date"": ""2022-05-05"", ""area_mu"": 155.59, ""dzjgh"": ""DZJGH-03-00000005"", ""flowsn"": ""FLOW-03-00000005"", ""generator_version"": ""major_project_synthetic_core_v1"", ""profile"": ""small_dev"", ""project_id"": ""MP000005"", ""project_name"": ""示范重大项目E-0005"", ""site_selection_id"": ""SITE000005"", ""stage"": ""site_selection"", ""stage_name"": ""规划选址"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000005"", ""zdxmbh"": ""ZDXM-000005""}"
conversionexpropriation:CONV000005,ConversionExpropriation,CONV000005,ConversionExpropriation-CONV000005,"{""approval_date"": ""2022-05-28"", ""area_mu"": 140.06, ""conversion_id"": ""CONV000005"", ""dzjgh"": ""DZJGH-04-00000005"", ""flowsn"": ""FLOW-04-00000005"", ""generator_version"": ""major_project_synthetic_core_v1"", ""profile"": ""small_dev"", ""project_id"": ""MP000005"", ""project_name"": ""示范重大项目E-0005"", ""stage"": ""conversion_expropriation"", ""stage_name"": ""农用地转用和土地征收"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000005"", ""zdxmbh"": ""ZDXM-000005""}"
approvalproject:APPR000005,ApprovalProject,APPR000005,ApprovalProject-APPR000005,"{""approval_date"": ""2022-06-20"", ""approval_project_id"": ""APPR000005"", ""area_mu"": 172.32, ""bp_guid"": ""BP-00000005"", ""dzjgh"": ""DZJGH-05-00000005"", ""flowsn"": ""FLOW-05-00000005"", ""generator_version"": ""major_project_synthetic_core_v1"", ""profile"": ""small_dev"", ""project_id"": ""MP000005"", ""project_name"": ""示范重大项目E-0005"", ""stage"": ""approval_project"", ""stage_name"": ""建设用地审批项目"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000005"", ""zdxmbh"": ""ZDXM-000005""}"
approvalsupply:APPS000005,ApprovalSupply,APPS000005,ApprovalSupply-APPS000005,"{""approval_date"": ""2022-07-13"", ""approval_supply_id"": ""APPS000005"", ""area_mu"": 138.51, ""bp_guid"": ""BP-00000005"", ""dzjgh"": ""DZJGH-06-00000005"", ""flowsn"": ""FLOW-06-00000005"", ""gd_guid"": ""GD-00000005"", ""generator_version"": ""major_project_synthetic_core_v1"", ""profile"": ""small_dev"", ""project_id"": ""MP000005"", ""project_name"": ""示范重大项目E-0005"", ""stage"": ""approval_supply"", ""stage_name"": ""批供关联"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000005"", ""zdxmbh"": ""ZDXM-000005""}"
landsupply:SUP000005,LandSupply,SUP000005,LandSupply-SUP000005,"{""approval_date"": ""2022-08-05"", ""area_mu"": 127.95, ""dzjgh"": ""DZJGH-07-00000005"", ""flowsn"": ""FLOW-07-00000005"", ""gd_guid"": ""GD-00000005"", ""generator_version"": ""major_project_synthetic_core_v1"", ""land_supply_id"": ""SUP000005"", ""profile"": ""small_dev"", ""project_id"": ""MP000005"", ""project_name"": ""示范重大项目E-0005"", ""stage"": ""land_supply"", ""stage_name"": ""土地供应"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000005"", ""zdxmbh"": ""ZDXM-000005""}"
landusepermit:LUP000005,LandUsePermit,LUP000005,LandUsePermit-LUP000005,"{""approval_date"": ""2022-08-28"", ""area_mu"": 154.56, ""dzjgh"": ""DZJGH-08-00000005"", ""flowsn"": ""FLOW-08-00000005"", ""generator_version"": ""major_project_synthetic_core_v1"", ""land_use_permit_id"": ""LUP000005"", ""profile"": ""small_dev"", ""project_id"": ""MP000005"", ""project_name"": ""示范重大项目E-0005"", ""stage"": ""land_use_permit"", ""stage_name"": ""建设用地规划许可"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""ygdzjgh"": ""DZJGH-08-00000005"", ""zdxm_sec"": ""SEC-0604-00000005"", ""zdxmbh"": ""ZDXM-000005""}"
constructionpermit:CP000005,ConstructionPermit,CP000005,ConstructionPermit-CP000005,"{""approval_date"": ""2022-09-20"", ""area_mu"": 132.09, ""construction_permit_id"": ""CP000005"", ""dzjgh"": ""DZJGH-09-00000005"", ""flowsn"": ""FLOW-09-00000005"", ""generator_version"": ""major_project_synthetic_core_v1"", ""ggdzjgh"": ""DZJGH-09-00000005"", ""profile"": ""small_dev"", ""project_id"": ""MP000005"", ""project_name"": ""示范重大项目E-0005"", ""stage"": ""construction_permit"", ""stage_name"": ""建设工程规划许可"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000005"", ""zdxmbh"": ""ZDXM-000005""}"
verification:VER000005,Verification,VER000005,Verification-VER000005,"{""approval_date"": ""2022-10-13"", ""area_mu"": 179.79, ""dzjgh"": ""DZJGH-10-00000005"", ""flowsn"": ""FLOW-10-00000005"", ""generator_version"": ""major_project_synthetic_core_v1"", ""profile"": ""small_dev"", ""project_id"": ""MP000005"", ""project_name"": ""示范重大项目E-0005"", ""stage"": ""verification"", ""stage_name"": ""规划核实"", ""status"": ""待整改"", ""synthetic_seed"": 20260604, ""verification_id"": ""VER000005"", ""verification_no"": ""VER-NO-00000005"", ""zdxm_sec"": ""SEC-0604-00000005"", ""zdxmbh"": ""ZDXM-000005""}"
parcel:PARCEL000005,Parcel,PARCEL000005,Parcel-PARCEL000005,"{""area_mu"": 155.53, ""generator_version"": ""major_project_synthetic_core_v1"", ""geom_wkt"": ""POLYGON((118.100000 31.100000, 118.105000 31.100000, 118.105000 31.105000, 118.100000 31.105000, 118.100000 31.100000))"", ""land_use_type"": ""未利用地"", ""parcel_id"": ""PARCEL000005"", ""profile"": ""small_dev"", ""project_id"": ""MP000005"", ""synthetic_seed"": 20260604}"
project:MP000006,MajorProject,MP000006,示范重大项目F-0006,"{""city"": ""示范省A示范市1"", ""construction_unit"": ""示范建设单位-007"", ""county"": ""示范县7"", ""generator_version"": ""major_project_synthetic_core_v1"", ""geom_wkt"": ""POLYGON((118.120000 31.120000, 118.126000 31.120000, 118.126000 31.126000, 118.120000 31.126000, 118.120000 31.120000))"", ""list_year"": 2023, ""planned_land_area_mu"": 657.06, ""profile"": ""small_dev"", ""project_id"": ""MP000006"", ""project_name"": ""示范重大项目F-0006"", ""project_type"": ""能源"", ""province"": ""示范省A"", ""status"": ""已供地"", ""synthetic_seed"": 20260604, ""total_investment_million"": 3188.08, ""zdxm_sec"": ""SEC-0604-00000006"", ""zdxmbh"": ""ZDXM-000006""}"
landplan:PLAN000006,LandPlan,PLAN000006,LandPlan-PLAN000006,"{""approval_date"": ""2022-03-31"", ""area_mu"": 644.87, ""dzjgh"": ""DZJGH-01-00000006"", ""flowsn"": ""FLOW-01-00000006"", ""generator_version"": ""major_project_synthetic_core_v1"", ""plan_id"": ""PLAN000006"", ""profile"": ""small_dev"", ""project_id"": ""MP000006"", ""project_name"": ""示范重大项目F-0006"", ""stage"": ""land_plan"", ""stage_name"": ""用地计划配置"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000006"", ""zdxmbh"": ""ZDXM-000006""}"
prereview:PRE000006,PreReview,PRE000006,PreReview-PRE000006,"{""approval_date"": ""2022-04-23"", ""area_mu"": 502.99, ""dzjgh"": ""DZJGH-02-00000006"", ""flowsn"": ""FLOW-02-00000006"", ""generator_version"": ""major_project_synthetic_core_v1"", ""pre_review_id"": ""PRE000006"", ""profile"": ""small_dev"", ""project_id"": ""MP000006"", ""project_name"": ""示范重大项目F-0006"", ""stage"": ""pre_review"", ""stage_name"": ""建设项目用地预审"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""xs_dzjgh"": ""DZJGH-02-00000006"", ""zdxm_sec"": ""SEC-0604-00000006"", ""zdxmbh"": ""ZDXM-000006""}"
siteselection:SITE000006,SiteSelection,SITE000006,SiteSelection-SITE000006,"{""approval_date"": ""2022-05-16"", ""area_mu"": 560.12, ""dzjgh"": ""DZJGH-03-00000006"", ""flowsn"": ""FLOW-03-00000006"", ""generator_version"": ""major_project_synthetic_core_v1"", ""profile"": ""small_dev"", ""project_id"": ""MP000006"", ""project_name"": ""示范重大项目F-0006"", ""site_selection_id"": ""SITE000006"", ""stage"": ""site_selection"", ""stage_name"": ""规划选址"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000006"", ""zdxmbh"": ""ZDXM-000006""}"
conversionexpropriation:CONV000006,ConversionExpropriation,CONV000006,ConversionExpropriation-CONV000006,"{""approval_date"": ""2022-06-08"", ""area_mu"": 459.5, ""conversion_id"": ""CONV000006"", ""dzjgh"": ""DZJGH-04-00000006"", ""flowsn"": ""FLOW-04-00000006"", ""generator_version"": ""major_project_synthetic_core_v1"", ""profile"": ""small_dev"", ""project_id"": ""MP000006"", ""project_name"": ""示范重大项目F-0006"", ""stage"": ""conversion_expropriation"", ""stage_name"": ""农用地转用和土地征收"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000006"", ""zdxmbh"": ""ZDXM-000006""}"
approvalproject:APPR000006,ApprovalProject,APPR000006,ApprovalProject-APPR000006,"{""approval_date"": ""2022-07-01"", ""approval_project_id"": ""APPR000006"", ""area_mu"": 536.79, ""bp_guid"": ""BP-00000006"", ""dzjgh"": ""DZJGH-05-00000006"", ""flowsn"": ""FLOW-05-00000006"", ""generator_version"": ""major_project_synthetic_core_v1"", ""profile"": ""small_dev"", ""project_id"": ""MP000006"", ""project_name"": ""示范重大项目F-0006"", ""stage"": ""approval_project"", ""stage_name"": ""建设用地审批项目"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000006"", ""zdxmbh"": ""ZDXM-000006""}"
approvalsupply:APPS000006,ApprovalSupply,APPS000006,ApprovalSupply-APPS000006,"{""approval_date"": ""2022-07-24"", ""approval_supply_id"": ""APPS000006"", ""area_mu"": 545.65, ""bp_guid"": ""BP-00000006"", ""dzjgh"": ""DZJGH-06-00000006"", ""flowsn"": ""FLOW-06-00000006"", ""gd_guid"": ""GD-00000006"", ""generator_version"": ""major_project_synthetic_core_v1"", ""profile"": ""small_dev"", ""project_id"": ""MP000006"", ""project_name"": ""示范重大项目F-0006"", ""stage"": ""approval_supply"", ""stage_name"": ""批供关联"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000006"", ""zdxmbh"": ""ZDXM-000006""}"
landsupply:SUP000006,LandSupply,SUP000006,LandSupply-SUP000006,"{""approval_date"": ""2022-08-16"", ""area_mu"": 434.41, ""dzjgh"": ""DZJGH-07-00000006"", ""flowsn"": ""FLOW-07-00000006"", ""gd_guid"": ""GD-00000006"", ""generator_version"": ""major_project_synthetic_core_v1"", ""land_supply_id"": ""SUP000006"", ""profile"": ""small_dev"", ""project_id"": ""MP000006"", ""project_name"": ""示范重大项目F-0006"", ""stage"": ""land_supply"", ""stage_name"": ""土地供应"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000006"", ""zdxmbh"": ""ZDXM-000006""}"
landusepermit:LUP000006,LandUsePermit,LUP000006,LandUsePermit-LUP000006,"{""approval_date"": ""2022-09-08"", ""area_mu"": 467.27, ""dzjgh"": ""DZJGH-08-00000006"", ""flowsn"": ""FLOW-08-00000006"", ""generator_version"": ""major_project_synthetic_core_v1"", ""land_use_permit_id"": ""LUP000006"", ""profile"": ""small_dev"", ""project_id"": ""MP000006"", ""project_name"": ""示范重大项目F-0006"", ""stage"": ""land_use_permit"", ""stage_name"": ""建设用地规划许可"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""ygdzjgh"": ""DZJGH-08-00000006"", ""zdxm_sec"": ""SEC-0604-00000006"", ""zdxmbh"": ""ZDXM-000006""}"
constructionpermit:CP000006,ConstructionPermit,CP000006,ConstructionPermit-CP000006,"{""approval_date"": ""2022-10-01"", ""area_mu"": 543.98, ""construction_permit_id"": ""CP000006"", ""dzjgh"": ""DZJGH-09-00000006"", ""flowsn"": ""FLOW-09-00000006"", ""generator_version"": ""major_project_synthetic_core_v1"", ""ggdzjgh"": ""DZJGH-09-00000006"", ""profile"": ""small_dev"", ""project_id"": ""MP000006"", ""project_name"": ""示范重大项目F-0006"", ""stage"": ""construction_permit"", ""stage_name"": ""建设工程规划许可"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000006"", ""zdxmbh"": ""ZDXM-000006""}"
verification:VER000006,Verification,VER000006,Verification-VER000006,"{""approval_date"": ""2022-10-24"", ""area_mu"": 491.48, ""dzjgh"": ""DZJGH-10-00000006"", ""flowsn"": ""FLOW-10-00000006"", ""generator_version"": ""major_project_synthetic_core_v1"", ""profile"": ""small_dev"", ""project_id"": ""MP000006"", ""project_name"": ""示范重大项目F-0006"", ""stage"": ""verification"", ""stage_name"": ""规划核实"", ""status"": ""待整改"", ""synthetic_seed"": 20260604, ""verification_id"": ""VER000006"", ""verification_no"": ""VER-NO-00000006"", ""zdxm_sec"": ""SEC-0604-00000006"", ""zdxmbh"": ""ZDXM-000006""}"
parcel:PARCEL000006,Parcel,PARCEL000006,Parcel-PARCEL000006,"{""area_mu"": 655.66, ""generator_version"": ""major_project_synthetic_core_v1"", ""geom_wkt"": ""POLYGON((118.120000 31.120000, 118.126000 31.120000, 118.126000 31.126000, 118.120000 31.126000, 118.120000 31.120000))"", ""land_use_type"": ""未利用地"", ""parcel_id"": ""PARCEL000006"", ""profile"": ""small_dev"", ""project_id"": ""MP000006"", ""synthetic_seed"": 20260604}"
project:MP000007,MajorProject,MP000007,示范重大项目G-0007,"{""city"": ""示范省A示范市2"", ""construction_unit"": ""示范建设单位-008"", ""county"": ""示范县8"", ""generator_version"": ""major_project_synthetic_core_v1"", ""geom_wkt"": ""POLYGON((118.140000 31.140000, 118.147000 31.140000, 118.147000 31.147000, 118.140000 31.147000, 118.140000 31.140000))"", ""list_year"": 2024, ""planned_land_area_mu"": 1034.07, ""profile"": ""small_dev"", ""project_id"": ""MP000007"", ""project_name"": ""示范重大项目G-0007"", ""project_type"": ""产业园区"", ""province"": ""示范省A"", ""status"": ""建设中"", ""synthetic_seed"": 20260604, ""total_investment_million"": 2916.58, ""zdxm_sec"": ""SEC-0604-00000007"", ""zdxmbh"": ""ZDXM-000007""}"
