edge_id,source_node_id,target_node_id,edge_type,confidence,match_method,evidence
edge:00000146:NEXT_STAGE,siteselection:SITE000008,conversionexpropriation:CONV000008,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 3, ""to_stage_order"": 4}"
edge:00000147:HAS_APPROVAL_PROJECT,project:MP000008,approvalproject:APPR000008,HAS_APPROVAL_PROJECT,0.965,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""approval_project""}"
edge:00000148:NEXT_STAGE,conversionexpropriation:CONV000008,approvalproject:APPR000008,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 4, ""to_stage_order"": 5}"
edge:00000149:HAS_APPROVAL_SUPPLY,project:MP000008,approvalsupply:APPS000008,HAS_APPROVAL_SUPPLY,0.96,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""approval_supply""}"
edge:00000150:NEXT_STAGE,approvalproject:APPR000008,approvalsupply:APPS000008,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 5, ""to_stage_order"": 6}"
edge:00000151:HAS_LAND_SUPPLY,project:MP000008,landsupply:SUP000008,HAS_LAND_SUPPLY,0.955,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_supply""}"
edge:00000152:NEXT_STAGE,approvalsupply:APPS000008,landsupply:SUP000008,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 6, ""to_stage_order"": 7}"
edge:00000153:HAS_LAND_USE_PERMIT,project:MP000008,landusepermit:LUP000008,HAS_LAND_USE_PERMIT,0.95,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_use_permit""}"
edge:00000154:NEXT_STAGE,landsupply:SUP000008,landusepermit:LUP000008,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 7, ""to_stage_order"": 8}"
edge:00000155:HAS_CONSTRUCTION_PERMIT,project:MP000008,constructionpermit:CP000008,HAS_CONSTRUCTION_PERMIT,0.945,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""construction_permit""}"
edge:00000156:NEXT_STAGE,landusepermit:LUP000008,constructionpermit:CP000008,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 8, ""to_stage_order"": 9}"
edge:00000157:HAS_VERIFICATION,project:MP000008,verification:VER000008,HAS_VERIFICATION,0.94,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""verification""}"
edge:00000158:NEXT_STAGE,constructionpermit:CP000008,verification:VER000008,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 9, ""to_stage_order"": 10}"
edge:00000159:OCCUPIES_PARCEL,project:MP000008,parcel:PARCEL000008,OCCUPIES_PARCEL,0.99,exact_key,"{""matched_fields"": [""project_id""], ""source"": ""synthetic_project_parcel""}"
edge:00000160:SPATIALLY_OVERLAPS,project:MP000008,parcel:PARCEL000008,SPATIALLY_OVERLAPS,0.72,spatial_overlay,"{""geometry_source"": ""synthetic_demo_extent"", ""overlap_ratio"": 0.52}"
edge:00000161:HAS_LAND_PLAN,project:MP000009,landplan:PLAN000009,HAS_LAND_PLAN,0.985,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_plan""}"
edge:00000162:HAS_PRE_REVIEW,project:MP000009,prereview:PRE000009,HAS_PRE_REVIEW,0.98,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""pre_review""}"
edge:00000163:NEXT_STAGE,landplan:PLAN000009,prereview:PRE000009,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 1, ""to_stage_order"": 2}"
edge:00000164:HAS_SITE_SELECTION,project:MP000009,siteselection:SITE000009,HAS_SITE_SELECTION,0.975,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""site_selection""}"
edge:00000165:NEXT_STAGE,prereview:PRE000009,siteselection:SITE000009,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 2, ""to_stage_order"": 3}"
edge:00000166:HAS_CONVERSION,project:MP000009,conversionexpropriation:CONV000009,HAS_CONVERSION,0.97,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""conversion_expropriation""}"
edge:00000167:NEXT_STAGE,siteselection:SITE000009,conversionexpropriation:CONV000009,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 3, ""to_stage_order"": 4}"
edge:00000168:HAS_APPROVAL_PROJECT,project:MP000009,approvalproject:APPR000009,HAS_APPROVAL_PROJECT,0.965,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""approval_project""}"
edge:00000169:NEXT_STAGE,conversionexpropriation:CONV000009,approvalproject:APPR000009,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 4, ""to_stage_order"": 5}"
edge:00000170:HAS_APPROVAL_SUPPLY,project:MP000009,approvalsupply:APPS000009,HAS_APPROVAL_SUPPLY,0.96,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""approval_supply""}"
edge:00000171:NEXT_STAGE,approvalproject:APPR000009,approvalsupply:APPS000009,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 5, ""to_stage_order"": 6}"
edge:00000172:HAS_LAND_SUPPLY,project:MP000009,landsupply:SUP000009,HAS_LAND_SUPPLY,0.955,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_supply""}"
edge:00000173:NEXT_STAGE,approvalsupply:APPS000009,landsupply:SUP000009,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 6, ""to_stage_order"": 7}"
edge:00000174:HAS_LAND_USE_PERMIT,project:MP000009,landusepermit:LUP000009,HAS_LAND_USE_PERMIT,0.95,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_use_permit""}"
edge:00000175:NEXT_STAGE,landsupply:SUP000009,landusepermit:LUP000009,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 7, ""to_stage_order"": 8}"
edge:00000176:HAS_CONSTRUCTION_PERMIT,project:MP000009,constructionpermit:CP000009,HAS_CONSTRUCTION_PERMIT,0.945,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""construction_permit""}"
edge:00000177:NEXT_STAGE,landusepermit:LUP000009,constructionpermit:CP000009,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 8, ""to_stage_order"": 9}"
edge:00000178:HAS_VERIFICATION,project:MP000009,verification:VER000009,HAS_VERIFICATION,0.94,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""verification""}"
edge:00000179:NEXT_STAGE,constructionpermit:CP000009,verification:VER000009,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 9, ""to_stage_order"": 10}"
edge:00000180:HAS_RISK,project:MP000009,risk:MP000009:overdue_approval,HAS_RISK,0.88,rule,"{""rule"": ""idx % 9 == 0"", ""source"": ""synthetic_rule""}"
edge:00000181:OCCUPIES_PARCEL,project:MP000009,parcel:PARCEL000009,OCCUPIES_PARCEL,0.99,exact_key,"{""matched_fields"": [""project_id""], ""source"": ""synthetic_project_parcel""}"
edge:00000182:HAS_LAND_PLAN,project:MP000010,landplan:PLAN000010,HAS_LAND_PLAN,0.985,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_plan""}"
edge:00000183:HAS_PRE_REVIEW,project:MP000010,prereview:PRE000010,HAS_PRE_REVIEW,0.98,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""pre_review""}"
edge:00000184:NEXT_STAGE,landplan:PLAN000010,prereview:PRE000010,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 1, ""to_stage_order"": 2}"
edge:00000185:HAS_SITE_SELECTION,project:MP000010,siteselection:SITE000010,HAS_SITE_SELECTION,0.975,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""site_selection""}"
edge:00000186:NEXT_STAGE,prereview:PRE000010,siteselection:SITE000010,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 2, ""to_stage_order"": 3}"
edge:00000187:HAS_CONVERSION,project:MP000010,conversionexpropriation:CONV000010,HAS_CONVERSION,0.97,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""conversion_expropriation""}"
edge:00000188:NEXT_STAGE,siteselection:SITE000010,conversionexpropriation:CONV000010,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 3, ""to_stage_order"": 4}"
edge:00000189:HAS_APPROVAL_PROJECT,project:MP000010,approvalproject:APPR000010,HAS_APPROVAL_PROJECT,0.965,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""approval_project""}"
edge:00000190:NEXT_STAGE,conversionexpropriation:CONV000010,approvalproject:APPR000010,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 4, ""to_stage_order"": 5}"
edge:00000191:HAS_APPROVAL_SUPPLY,project:MP000010,approvalsupply:APPS000010,HAS_APPROVAL_SUPPLY,0.96,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""approval_supply""}"
edge:00000192:NEXT_STAGE,approvalproject:APPR000010,approvalsupply:APPS000010,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 5, ""to_stage_order"": 6}"
edge:00000193:HAS_LAND_SUPPLY,project:MP000010,landsupply:SUP000010,HAS_LAND_SUPPLY,0.955,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_supply""}"
edge:00000194:NEXT_STAGE,approvalsupply:APPS000010,landsupply:SUP000010,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 6, ""to_stage_order"": 7}"
edge:00000195:HAS_LAND_USE_PERMIT,project:MP000010,landusepermit:LUP000010,HAS_LAND_USE_PERMIT,0.95,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_use_permit""}"
edge:00000196:NEXT_STAGE,landsupply:SUP000010,landusepermit:LUP000010,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 7, ""to_stage_order"": 8}"
edge:00000197:HAS_CONSTRUCTION_PERMIT,project:MP000010,constructionpermit:CP000010,HAS_CONSTRUCTION_PERMIT,0.945,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""construction_permit""}"
edge:00000198:NEXT_STAGE,landusepermit:LUP000010,constructionpermit:CP000010,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 8, ""to_stage_order"": 9}"
edge:00000199:HAS_VERIFICATION,project:MP000010,verification:VER000010,HAS_VERIFICATION,0.94,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""verification""}"
edge:00000200:NEXT_STAGE,constructionpermit:CP000010,verification:VER000010,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 9, ""to_stage_order"": 10}"
edge:00000201:OCCUPIES_PARCEL,project:MP000010,parcel:PARCEL000010,OCCUPIES_PARCEL,0.99,exact_key,"{""matched_fields"": [""project_id""], ""source"": ""synthetic_project_parcel""}"
edge:00000202:FUZZY_PROJECT_PARCEL_MATCH,project:MP000010,parcel:PARCEL000010,FUZZY_PROJECT_PARCEL_MATCH,0.81,fuzzy_name,"{""case_idx"": 10, ""matched_name"": ""示范重大项目J0010"", ""source_name"": ""示范重大项目J-0010""}"
edge:00000203:HAS_LAND_PLAN,project:MP000011,landplan:PLAN000011,HAS_LAND_PLAN,0.985,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_plan""}"
edge:00000204:HAS_PRE_REVIEW,project:MP000011,prereview:PRE000011,HAS_PRE_REVIEW,0.98,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""pre_review""}"
edge:00000205:NEXT_STAGE,landplan:PLAN000011,prereview:PRE000011,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 1, ""to_stage_order"": 2}"
edge:00000206:HAS_SITE_SELECTION,project:MP000011,siteselection:SITE000011,HAS_SITE_SELECTION,0.975,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""site_selection""}"
edge:00000207:NEXT_STAGE,prereview:PRE000011,siteselection:SITE000011,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 2, ""to_stage_order"": 3}"
edge:00000208:HAS_CONVERSION,project:MP000011,conversionexpropriation:CONV000011,HAS_CONVERSION,0.97,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""conversion_expropriation""}"
edge:00000209:NEXT_STAGE,siteselection:SITE000011,conversionexpropriation:CONV000011,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 3, ""to_stage_order"": 4}"
edge:00000210:HAS_APPROVAL_PROJECT,project:MP000011,approvalproject:APPR000011,HAS_APPROVAL_PROJECT,0.965,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""approval_project""}"
edge:00000211:NEXT_STAGE,conversionexpropriation:CONV000011,approvalproject:APPR000011,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 4, ""to_stage_order"": 5}"
edge:00000212:HAS_APPROVAL_SUPPLY,project:MP000011,approvalsupply:APPS000011,HAS_APPROVAL_SUPPLY,0.96,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""approval_supply""}"
edge:00000213:NEXT_STAGE,approvalproject:APPR000011,approvalsupply:APPS000011,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 5, ""to_stage_order"": 6}"
edge:00000214:HAS_LAND_SUPPLY,project:MP000011,landsupply:SUP000011,HAS_LAND_SUPPLY,0.955,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_supply""}"
edge:00000215:NEXT_STAGE,approvalsupply:APPS000011,landsupply:SUP000011,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 6, ""to_stage_order"": 7}"
edge:00000216:HAS_LAND_USE_PERMIT,project:MP000011,landusepermit:LUP000011,HAS_LAND_USE_PERMIT,0.95,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_use_permit""}"
edge:00000217:NEXT_STAGE,landsupply:SUP000011,landusepermit:LUP000011,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 7, ""to_stage_order"": 8}"
edge:00000218:HAS_CONSTRUCTION_PERMIT,project:MP000011,constructionpermit:CP000011,HAS_CONSTRUCTION_PERMIT,0.945,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""construction_permit""}"
edge:00000219:NEXT_STAGE,landusepermit:LUP000011,constructionpermit:CP000011,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 8, ""to_stage_order"": 9}"
edge:00000220:HAS_VERIFICATION,project:MP000011,verification:VER000011,HAS_VERIFICATION,0.94,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""verification""}"
edge:00000221:NEXT_STAGE,constructionpermit:CP000011,verification:VER000011,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 9, ""to_stage_order"": 10}"
edge:00000222:OCCUPIES_PARCEL,project:MP000011,parcel:PARCEL000011,OCCUPIES_PARCEL,0.99,exact_key,"{""matched_fields"": [""project_id""], ""source"": ""synthetic_project_parcel""}"
edge:00000223:HAS_LAND_PLAN,project:MP000012,landplan:PLAN000012,HAS_LAND_PLAN,0.985,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_plan""}"
edge:00000224:HAS_PRE_REVIEW,project:MP000012,prereview:PRE000012,HAS_PRE_REVIEW,0.98,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""pre_review""}"
edge:00000225:NEXT_STAGE,landplan:PLAN000012,prereview:PRE000012,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 1, ""to_stage_order"": 2}"
edge:00000226:HAS_SITE_SELECTION,project:MP000012,siteselection:SITE000012,HAS_SITE_SELECTION,0.975,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""site_selection""}"
edge:00000227:NEXT_STAGE,prereview:PRE000012,siteselection:SITE000012,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 2, ""to_stage_order"": 3}"
edge:00000228:HAS_CONVERSION,project:MP000012,conversionexpropriation:CONV000012,HAS_CONVERSION,0.97,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""conversion_expropriation""}"
edge:00000229:NEXT_STAGE,siteselection:SITE000012,conversionexpropriation:CONV000012,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 3, ""to_stage_order"": 4}"
edge:00000230:HAS_APPROVAL_PROJECT,project:MP000012,approvalproject:APPR000012,HAS_APPROVAL_PROJECT,0.965,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""approval_project""}"
edge:00000231:NEXT_STAGE,conversionexpropriation:CONV000012,approvalproject:APPR000012,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 4, ""to_stage_order"": 5}"
edge:00000232:HAS_APPROVAL_SUPPLY,project:MP000012,approvalsupply:APPS000012,HAS_APPROVAL_SUPPLY,0.96,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""approval_supply""}"
edge:00000233:NEXT_STAGE,approvalproject:APPR000012,approvalsupply:APPS000012,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 5, ""to_stage_order"": 6}"
edge:00000234:HAS_LAND_SUPPLY,project:MP000012,landsupply:SUP000012,HAS_LAND_SUPPLY,0.955,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_supply""}"
edge:00000235:NEXT_STAGE,approvalsupply:APPS000012,landsupply:SUP000012,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 6, ""to_stage_order"": 7}"
edge:00000236:HAS_LAND_USE_PERMIT,project:MP000012,landusepermit:LUP000012,HAS_LAND_USE_PERMIT,0.95,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_use_permit""}"
edge:00000237:NEXT_STAGE,landsupply:SUP000012,landusepermit:LUP000012,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 7, ""to_stage_order"": 8}"
edge:00000238:HAS_CONSTRUCTION_PERMIT,project:MP000012,constructionpermit:CP000012,HAS_CONSTRUCTION_PERMIT,0.945,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""construction_permit""}"
edge:00000239:NEXT_STAGE,landusepermit:LUP000012,constructionpermit:CP000012,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 8, ""to_stage_order"": 9}"
edge:00000240:HAS_VERIFICATION,project:MP000012,verification:VER000012,HAS_VERIFICATION,0.94,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""verification""}"
edge:00000241:NEXT_STAGE,constructionpermit:CP000012,verification:VER000012,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 9, ""to_stage_order"": 10}"
edge:00000242:OCCUPIES_PARCEL,project:MP000012,parcel:PARCEL000012,OCCUPIES_PARCEL,0.99,exact_key,"{""matched_fields"": [""project_id""], ""source"": ""synthetic_project_parcel""}"
edge:00000243:HAS_LAND_PLAN,project:MP000013,landplan:PLAN000013,HAS_LAND_PLAN,0.985,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_plan""}"
edge:00000244:HAS_PRE_REVIEW,project:MP000013,prereview:PRE000013,HAS_PRE_REVIEW,0.98,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""pre_review""}"
edge:00000245:NEXT_STAGE,landplan:PLAN000013,prereview:PRE000013,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 1, ""to_stage_order"": 2}"
edge:00000246:HAS_SITE_SELECTION,project:MP000013,siteselection:SITE000013,HAS_SITE_SELECTION,0.975,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""site_selection""}"
edge:00000247:NEXT_STAGE,prereview:PRE000013,siteselection:SITE000013,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 2, ""to_stage_order"": 3}"
edge:00000248:HAS_CONVERSION,project:MP000013,conversionexpropriation:CONV000013,HAS_CONVERSION,0.97,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""conversion_expropriation""}"
edge:00000249:NEXT_STAGE,siteselection:SITE000013,conversionexpropriation:CONV000013,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 3, ""to_stage_order"": 4}"
edge:00000250:HAS_APPROVAL_PROJECT,project:MP000013,approvalproject:APPR000013,HAS_APPROVAL_PROJECT,0.965,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""approval_project""}"
edge:00000251:NEXT_STAGE,conversionexpropriation:CONV000013,approvalproject:APPR000013,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 4, ""to_stage_order"": 5}"
edge:00000252:HAS_APPROVAL_SUPPLY,project:MP000013,approvalsupply:APPS000013,HAS_APPROVAL_SUPPLY,0.96,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""approval_supply""}"
edge:00000253:NEXT_STAGE,approvalproject:APPR000013,approvalsupply:APPS000013,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 5, ""to_stage_order"": 6}"
edge:00000254:HAS_LAND_SUPPLY,project:MP000013,landsupply:SUP000013,HAS_LAND_SUPPLY,0.955,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_supply""}"
edge:00000255:NEXT_STAGE,approvalsupply:APPS000013,landsupply:SUP000013,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 6, ""to_stage_order"": 7}"
edge:00000256:HAS_LAND_USE_PERMIT,project:MP000013,landusepermit:LUP000013,HAS_LAND_USE_PERMIT,0.95,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_use_permit""}"
edge:00000257:NEXT_STAGE,landsupply:SUP000013,landusepermit:LUP000013,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 7, ""to_stage_order"": 8}"
edge:00000258:HAS_CONSTRUCTION_PERMIT,project:MP000013,constructionpermit:CP000013,HAS_CONSTRUCTION_PERMIT,0.945,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""construction_permit""}"
edge:00000259:NEXT_STAGE,landusepermit:LUP000013,constructionpermit:CP000013,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 8, ""to_stage_order"": 9}"
edge:00000260:HAS_VERIFICATION,project:MP000013,verification:VER000013,HAS_VERIFICATION,0.94,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""verification""}"
edge:00000261:NEXT_STAGE,constructionpermit:CP000013,verification:VER000013,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 9, ""to_stage_order"": 10}"
edge:00000262:OCCUPIES_PARCEL,project:MP000013,parcel:PARCEL000013,OCCUPIES_PARCEL,0.99,exact_key,"{""matched_fields"": [""project_id""], ""source"": ""synthetic_project_parcel""}"
edge:00000263:HAS_LAND_PLAN,project:MP000014,landplan:PLAN000014,HAS_LAND_PLAN,0.985,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_plan""}"
edge:00000264:MISSING_STAGE,project:MP000014,stage:MP000014:pre_review:missing,MISSING_STAGE,1.0,rule,"{""missing_stage"": ""pre_review"", ""rule"": ""idx % 7 == 0""}"
edge:00000265:HAS_SITE_SELECTION,project:MP000014,siteselection:SITE000014,HAS_SITE_SELECTION,0.975,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""site_selection""}"
